sim time[s],generated time[s],received time[s],queue_owner,ID UAV,ID pkt,priority,type,size file[bit],cnt packet_sent,total pkt,state,latency per pkt[s],total latency [s],throughput tot[bps],throughput RELAY [bps],throughput UAVs [bps],total load [bps],delta t msg,interval_time_ch_idle[s]
16.679191578473095,16.666391578473096,16.679191578473095,queue,1,33,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,2072.042870747085,0.0,2072.042870747085,2992.9508133013455,4,
16.742021203972456,16.729221203972457,16.742021203972456,queue,1,35,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,2140.721216593375,0.0,2140.721216593375,3058.1731665619645,4,
20.115199999999998,20.1024,20.115199999999998,queue,1,36,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,1845.3706649697742,0.0,1845.3706649697742,2672.60579064588,4,
20.142444583190358,20.12964458319036,20.142444583190358,queue,1,37,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,1906.4220254599222,0.0,1906.4220254599222,2732.5382364925554,4,
20.162807481590498,20.1500074815905,20.162807481590498,queue,1,38,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,1967.979907372995,0.0,1967.979907372995,2793.2618040132834,4,
20.196312728086667,20.18351272808667,20.196312728086667,queue,1,39,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,2028.0929767460784,0.0,2028.0929767460784,2852.005748549173,4,
20.319729006716194,20.306929006716196,20.319729006716194,queue,1,40,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,2078.767880518416,0.0,2078.767880518416,2960.6694055868347,4,
20.679191578473095,20.666391578473096,20.679191578473095,queue,1,42,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,2104.5310129678396,0.0,2104.5310129678396,3033.0005775124746,4,
20.742021203972456,20.729221203972457,20.742021203972456,queue,1,44,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,2159.866657132721,0.0,2159.866657132721,3085.523795903887,4,
24.115199999999998,24.1024,24.115199999999998,queue,1,45,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,1910.8280254777071,0.0,1910.8280254777071,2760.0849256900215,4,
24.142444583190358,24.12964458319036,24.142444583190358,queue,1,46,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,1961.6903266281208,0.0,1961.6903266281208,2809.988846251092,4,
24.162807481590498,24.1500074815905,24.162807481590498,queue,1,47,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,2013.0111137564843,0.0,2013.0111137564843,2860.5947406013197,4,
24.196312728086667,24.18351272808667,24.196312728086667,queue,1,48,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,2063.1242686020387,0.0,2063.1242686020387,2909.534224951593,4,
24.319729006716194,24.306929006716196,24.319729006716194,queue,1,49,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,2105.2866167160205,0.0,2105.2866167160205,3000.033428820329,4,
24.679191578473095,24.666391578473096,24.679191578473095,queue,1,51,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,2126.4878078817096,0.0,2126.4878078817096,3060.06782109807,4,
24.742021203972456,24.729221203972457,24.742021203972456,queue,1,53,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,2172.8216768066045,0.0,2172.8216768066045,3104.030966866578,4,
28.0229,28,28.0229,queue,1,118,0,jpg,2290,65,65.0,RECEIVED,0.02289999999999992,,2000.1498774216802,0.0,2000.1498774216802,2822.3345906383706,4,
28.046901461977715,28,28.046901461977715,queue,1,54,0,jpg,2400,1,65.0,RECEIVED,0.04690146197771483,,2084.0091758171143,0.0,2084.0091758171143,2905.490294907385,4,
28.07090292572775,28,28.07090292572775,queue,1,55,0,jpg,2400,2,65.0,RECEIVED,0.0709029257277507,,2167.7250696567125,0.0,2167.7250696567125,2988.5037977568054,4,
28.094904391335234,28,28.094904391335234,queue,1,56,0,jpg,2400,3,65.0,RECEIVED,0.0949043913352341,,2251.2979264491455,0.0,2251.2979264491455,3071.375463609435,4,
28.11890585880017,28,28.11890585880017,queue,1,57,0,jpg,2400,4,65.0,RECEIVED,0.11890585880016857,,2334.7281124544184,0.0,2334.7281124544184,3199.626630274547,4,
28.142907328122554,28,28.142907328122554,queue,1,58,0,jpg,2400,5,65.0,RECEIVED,0.14290732812255413,,2418.0159926831443,0.0,2418.0159926831443,3282.176888231331,4,
28.166908799302387,28,28.166908799302387,queue,1,59,0,jpg,2400,6,65.0,RECEIVED,0.16690879930238722,,2501.161930901869,0.0,2501.161930901869,3364.5864612004275,4,
28.19091027233967,28,28.19091027233967,queue,1,60,0,jpg,2400,7,65.0,RECEIVED,0.1909102723396714,,2584.1662896383623,0.0,2584.1662896383623,3446.855708499103,4,
28.214911747234407,28,28.214911747234407,queue,1,61,0,jpg,2400,8,65.0,RECEIVED,0.21491174723440665,,2667.029430186891,0.0,2667.029430186891,3528.9849882220433,4,
28.23891322398659,28,28.23891322398659,queue,1,62,0,jpg,2400,9,65.0,RECEIVED,0.23891322398658943,,2749.75171261346,0.0,2749.75171261346,3610.9746572465483,4,
28.262914702596223,28,28.262914702596223,queue,1,63,0,jpg,2400,10,65.0,RECEIVED,0.2629147025962233,,2832.333495761024,0.0,2832.333495761024,3692.825071237702,4,
28.28691618306331,28,28.28691618306331,queue,1,64,0,jpg,2400,11,65.0,RECEIVED,0.28691618306330824,,2914.7751372546804,0.0,2914.7751372546804,3774.536584653514,4,
28.310917665387844,28,28.310917665387844,queue,1,65,0,jpg,2400,12,65.0,RECEIVED,0.31091766538784427,,2997.0769935068297,0.0,2997.0769935068297,3856.1095507500368,4,
28.33491914956983,28,28.33491914956983,queue,1,66,0,jpg,2400,13,65.0,RECEIVED,0.3349191495698314,,3079.2394197223107,0.0,3079.2394197223107,3937.544321586455,4,
28.35892063560927,28,28.35892063560927,queue,1,67,0,jpg,2400,14,65.0,RECEIVED,0.35892063560926957,,3161.262769903511,0.0,3161.262769903511,4018.841248030152,4,
28.38292212350616,28,28.38292212350616,queue,1,68,0,jpg,2400,15,65.0,RECEIVED,0.38292212350615884,,3243.1473968554515,0.0,3243.1473968554515,4100.000679761748,4,
28.4069236132605,28,28.4069236132605,queue,1,69,0,jpg,2400,16,65.0,RECEIVED,0.4069236132604992,,3324.893652190843,0.0,3324.893652190843,4181.022965280111,4,
28.43092510487229,28,28.43092510487229,queue,1,70,0,jpg,2400,17,65.0,RECEIVED,0.43092510487229063,,3406.5018863351206,0.0,3406.5018863351206,4261.908451907348,4,
28.454926598341533,28,28.454926598341533,queue,1,71,0,jpg,2400,18,65.0,RECEIVED,0.45492659834153315,,3487.97244853145,0.0,3487.97244853145,4342.657485793766,4,
28.478928093668227,28,28.478928093668227,queue,1,72,0,jpg,2400,19,65.0,RECEIVED,0.47892809366822675,,3569.305686845708,0.0,3569.305686845708,4423.270411922812,4,
28.50292959085237,28,28.50292959085237,queue,1,73,0,jpg,2400,20,65.0,RECEIVED,0.5029295908523714,,3650.501948171441,0.0,3650.501948171441,4503.7475741159815,4,
28.52693108989397,28,28.52693108989397,queue,1,74,0,jpg,2400,21,65.0,RECEIVED,0.5269310898939707,,3731.5615782347954,0.0,3731.5615782347954,4584.08931503771,4,
28.55093259079302,28,28.55093259079302,queue,1,75,0,jpg,2400,22,65.0,RECEIVED,0.5509325907930211,,3812.484921599425,0.0,3812.484921599425,4664.295976200234,4,
28.574934093549523,28,28.574934093549523,queue,1,76,0,jpg,2400,23,65.0,RECEIVED,0.5749340935495226,,3893.272321671372,0.0,3893.272321671372,4744.367897968431,4,
28.59893559816348,28,28.59893559816348,queue,1,77,0,jpg,2400,24,65.0,RECEIVED,0.5989355981634787,,3973.924120703926,0.0,3973.924120703926,4824.305419564634,4,
28.622937104634886,28,28.622937104634886,queue,1,78,0,jpg,2400,25,65.0,RECEIVED,0.6229371046348859,,4054.440659802454,0.0,4054.440659802454,4904.10887907342,4,
28.646938612963748,28,28.646938612963748,queue,1,79,0,jpg,2400,26,65.0,RECEIVED,0.6469386129637478,,4134.822278929212,0.0,4134.822278929212,4983.778613446379,4,
28.67094012315006,28,28.67094012315006,queue,1,80,0,jpg,2400,27,65.0,RECEIVED,0.6709401231500607,,4215.06931690813,0.0,4215.06931690813,5063.314958506852,4,
28.69494163519383,28,28.69494163519383,queue,1,81,0,jpg,2400,28,65.0,RECEIVED,0.6949416351938282,,4295.182111429566,0.0,4295.182111429566,5142.718248954654,4,
28.718943149095047,28,28.718943149095047,queue,1,82,0,jpg,2400,29,65.0,RECEIVED,0.7189431490950469,,4375.160999055054,0.0,4375.160999055054,5221.988818370764,4,
28.74294466485372,28,28.74294466485372,queue,1,83,0,jpg,2400,30,65.0,RECEIVED,0.7429446648537201,,4455.006315222006,0.0,4455.006315222006,5301.126999222,4,
28.766946182469844,28,28.766946182469844,queue,1,84,0,jpg,2400,31,65.0,RECEIVED,0.7669461824698445,,4534.718394248407,0.0,4534.718394248407,5380.1331228656645,4,
28.790947701943423,28,28.790947701943423,queue,1,85,0,jpg,2400,32,65.0,RECEIVED,0.7909477019434235,,4614.297569337478,0.0,4614.297569337478,5459.00751955417,4,
28.814949223274457,28,28.814949223274457,queue,1,86,0,jpg,2400,33,65.0,RECEIVED,0.8149492232744571,,4693.744172582323,0.0,4693.744172582323,5537.750518439639,4,
28.838950746462945,28,28.838950746462945,queue,1,87,0,jpg,2400,34,65.0,RECEIVED,0.8389507464629453,,4773.058534970541,0.0,4773.058534970541,5616.3624475784845,4,
28.862952271508885,28,28.862952271508885,queue,1,88,0,jpg,2400,35,65.0,RECEIVED,0.8629522715088846,,4852.240986388831,0.0,4852.240986388831,5694.843633935966,4,
28.88695379841228,28,28.88695379841228,queue,1,89,0,jpg,2400,36,65.0,RECEIVED,0.8869537984122786,,4931.291855627557,0.0,4931.291855627557,5773.1944033907175,4,
28.910955327173127,28,28.910955327173127,queue,1,90,0,jpg,2400,37,65.0,RECEIVED,0.9109553271731272,,5010.211470385307,0.0,5010.211470385307,5851.415080739264,4,
28.93495685779143,28,28.93495685779143,queue,1,91,0,jpg,2400,38,65.0,RECEIVED,0.9349568577914305,,5089.000157273413,0.0,5089.000157273413,5929.505989700506,4,
28.95895839026719,28,28.95895839026719,queue,1,92,0,jpg,2400,39,65.0,RECEIVED,0.9589583902671883,,5167.65824182046,0.0,5167.65824182046,6007.467452920183,4,
28.9829599246004,28,28.9829599246004,queue,1,93,0,jpg,2400,40,65.0,RECEIVED,0.9829599246004008,,5246.186048476771,0.0,5246.186048476771,6085.299791975325,4,
29.006961460791068,28,29.006961460791068,queue,1,94,0,jpg,2400,41,65.0,RECEIVED,1.006961460791068,,5324.583900618865,0.0,5324.583900618865,6163.003327378663,4,
29.03096299883919,28,29.03096299883919,queue,1,95,0,jpg,2400,42,65.0,RECEIVED,1.0309629988391897,,5402.8521205538955,0.0,5402.8521205538955,6240.578378583036,4,
29.054964538744766,28,29.054964538744766,queue,1,96,0,jpg,2400,43,65.0,RECEIVED,1.0549645387447661,,5480.991029524069,0.0,5480.991029524069,6318.025263985767,4,
29.0789660805078,28,29.0789660805078,queue,1,97,0,jpg,2400,44,65.0,RECEIVED,1.0789660805078007,,5559.000947711038,0.0,5559.000947711038,6395.344300933015,4,
29.10296762412829,28,29.10296762412829,queue,1,98,0,jpg,2400,45,65.0,RECEIVED,1.10296762412829,,5636.8821942402765,0.0,5636.8821942402765,6472.535805724114,4,
29.126969169606234,28,29.126969169606234,queue,1,99,0,jpg,2400,46,65.0,RECEIVED,1.1269691696062338,,5714.635087185428,0.0,5714.635087185428,6549.600093615885,4,
29.150970716941632,28,29.150970716941632,queue,1,100,0,jpg,2400,47,65.0,RECEIVED,1.1509707169416323,,5792.25994357264,0.0,5792.25994357264,6626.537478826927,4,
29.17497226613449,28,29.17497226613449,queue,1,101,0,jpg,2400,48,65.0,RECEIVED,1.174972266134489,,5869.7570793848645,0.0,5869.7570793848645,6703.348274541886,4,
29.1989738171848,28,29.1989738171848,queue,1,102,0,jpg,2400,49,65.0,RECEIVED,1.1989738171848003,,5947.126809566157,0.0,5947.126809566157,6780.032792915705,4,
29.222975370092566,28,29.222975370092566,queue,1,103,0,jpg,2400,50,65.0,RECEIVED,1.2229753700925663,,6024.369448025934,0.0,6024.369448025934,6856.591345077854,4,
29.24697692485779,28,29.24697692485779,queue,1,104,0,jpg,2400,51,65.0,RECEIVED,1.2469769248577904,,6101.485307643217,0.0,6101.485307643217,6933.024241136537,4,
29.27097848148047,28,29.27097848148047,queue,1,105,0,jpg,2400,52,65.0,RECEIVED,1.2709784814804692,,6178.4747002708655,0.0,6178.4747002708655,7009.331790182878,4,
29.294980039960606,28,29.294980039960606,queue,1,106,0,jpg,2400,53,65.0,RECEIVED,1.2949800399606062,,6255.337936739773,0.0,6255.337936739773,7085.514300295086,4,
29.3189816002982,28,29.3189816002982,queue,1,107,0,jpg,2400,54,65.0,RECEIVED,1.3189816002982013,,6332.075326863051,0.0,6332.075326863051,7161.572078542606,4,
29.34298316249325,28,29.34298316249325,queue,1,108,0,jpg,2400,55,65.0,RECEIVED,1.3429831624932511,,6408.687179440195,0.0,6408.687179440195,7237.505430990237,4,
29.36698472654576,28,29.36698472654576,queue,1,109,0,jpg,2400,56,65.0,RECEIVED,1.366984726545759,,6485.173802261223,0.0,6485.173802261223,7313.314662702246,4,
29.39098629245572,28,29.39098629245572,queue,1,110,0,jpg,2400,57,65.0,RECEIVED,1.3909862924557217,,6561.535502110797,0.0,6561.535502110797,7389.000077746444,4,
29.414987860223142,28,29.414987860223142,queue,1,111,0,jpg,2400,58,65.0,RECEIVED,1.4149878602231425,,6637.772584772328,0.0,6637.772584772328,7464.561979198258,4,
29.43898942984802,28,29.43898942984802,queue,1,112,0,jpg,2400,59,65.0,RECEIVED,1.4389894298480215,,6713.885355032052,0.0,6713.885355032052,7540.000669144773,4,
29.46299100133036,28,29.46299100133036,queue,1,113,0,jpg,2400,60,65.0,RECEIVED,1.4629910013303586,,6789.874116683097,0.0,6789.874116683097,7615.31644868876,4,
29.486992574670154,28,29.486992574670154,queue,1,114,0,jpg,2400,61,65.0,RECEIVED,1.486992574670154,,6865.739172529521,0.0,6865.739172529521,7690.509617952677,4,
29.510994149867408,28,29.510994149867408,queue,1,115,0,jpg,2400,62,65.0,RECEIVED,1.5109941498674075,,6941.480824390336,0.0,6941.480824390336,7765.580476082662,4,
29.53499572692212,28,29.53499572692212,queue,1,116,0,jpg,2400,63,65.0,RECEIVED,1.5349957269221193,,7017.099373103509,0.0,7017.099373103509,7840.529321252494,4,
29.55899730583429,28,29.55899730583429,queue,1,117,0,jpg,2400,64,65.0,RECEIVED,1.5589973058342892,,7092.595118529943,0.0,7092.595118529943,7915.356450667544,4,
29.571798886603915,28,29.571798886603915,queue,1,119,1,json,1280,1,1,RECEIVED,1.571798886603915,1.571798886603915,7132.8092284420245,0.0,7132.8092284420245,7955.214388617012,4,
29.5859834627942,28.1024,29.5859834627942,queue,1,119,0,json,1280,1,1,RECEIVED,1.4835834627942006,1.4835834627942006,7172.653235166724,0.0,7172.653235166724,7994.664104961996,4,
29.654836263314667,28.12964458319036,29.654836263314667,queue,1,120,0,json,1280,1,1,RECEIVED,1.5251916801243084,1.5251916801243084,7199.163000070369,0.0,7199.163000070369,8019.265319437606,4,
29.80297839571468,28.1500074815905,29.80297839571468,queue,1,121,0,json,1280,1,1,RECEIVED,1.6529709141241788,1.6529709141241788,7206.326735145419,0.0,7206.326735145419,8022.352559044178,4,
29.875636736237507,28.18351272808667,29.875636736237507,queue,1,122,0,json,1280,1,1,RECEIVED,1.692124008150838,1.692124008150838,7231.645032620952,0.0,7231.645032620952,8045.6862600837685,4,
30.035356634044206,28.306929006716196,30.035356634044206,queue,1,123,0,json,1280,1,1,RECEIVED,1.72842762732801,1.72842762732801,7235.805542380767,0.0,7235.805542380767,8045.517918908169,4,
30.085620667286353,28.30801459941636,30.085620667286353,queue,1,124,0,json,1280,1,1,RECEIVED,1.7776060678699928,1.7776060678699928,7266.261926838223,0.0,7266.261926838223,8074.6215172536,4,
30.179777034300635,28.666391578473096,30.179777034300635,queue,1,125,0,json,1280,1,1,RECEIVED,1.5133854558275388,1.5133854558275388,7286.004788905015,0.0,7286.004788905015,8091.84241892989,4,
30.247912119832407,28.676164245552194,30.247912119832407,queue,1,126,0,json,1280,1,1,RECEIVED,1.571747874280213,1.571747874280213,7311.90963276395,0.0,7311.90963276395,8115.932069210209,4,
30.347375619418493,28.729221203972457,30.347375619418493,queue,1,127,0,json,1280,1,1,RECEIVED,1.6181544154460354,1.6181544154460354,7330.123131229181,0.0,7330.123131229181,8131.510384776017,4,
32.1152,32.1024,32.1152,queue,1,128,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6966.483160621761,0.0,6966.483160621761,7763.613491430849,4,
32.142444583190354,32.129644583190355,32.142444583190354,queue,1,129,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,7000.400962584976,0.0,7000.400962584976,7796.855629676107,4,
32.1628074815905,32.1500074815905,32.1628074815905,queue,1,130,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,7035.766393512909,0.0,7035.766393512909,7831.7168096777,4,
32.19631272808667,32.18351272808667,32.19631272808667,queue,1,131,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,7068.200694965849,0.0,7068.200694965849,7863.322801531414,4,
32.319729006716194,32.306929006716196,32.319729006716194,queue,1,132,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,7080.814320950645,0.0,7080.814320950645,7912.504462734142,4,
32.679191578473095,32.666391578473096,32.679191578473095,queue,1,134,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,7042.095868479028,0.0,7042.095868479028,7903.806291528475,4,
32.742021203972456,32.72922120397246,32.742021203972456,queue,1,136,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,7067.676077734748,0.0,7067.676077734748,7927.732939361344,4,
36.1152,36.1024,36.1152,queue,1,137,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6442.993531809321,0.0,6442.993531809321,7258.1627680311885,4,
36.142444583190354,36.129644583190355,36.142444583190354,queue,1,138,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6473.55215448869,0.0,6473.55215448869,7288.1069069276655,4,
36.1628074815905,36.1500074815905,36.1628074815905,queue,1,139,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6505.302446989476,0.0,6505.302446989476,7319.398532172771,4,
36.19631272808667,36.18351272808667,36.19631272808667,queue,1,140,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6534.643508493716,0.0,6534.643508493716,7347.986022720474,4,
36.319729006716194,36.306929006716196,36.319729006716194,queue,1,141,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6547.6810125985385,0.0,6547.6810125985385,7393.502301472123,4,
36.679191578473095,36.666391578473096,36.679191578473095,queue,1,143,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6518.409749802697,0.0,6518.409749802697,7390.83901072405,4,
36.742021203972456,36.72922120397246,36.742021203972456,queue,1,145,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6542.1006282041935,0.0,6542.1006282041935,7413.0380168239635,4,
40.1152,40.1024,40.1152,queue,1,146,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6023.90116464582,0.0,6023.90116464582,6853.511885768985,4,
40.142444583190354,40.129644583190355,40.142444583190354,queue,1,147,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6051.699205726173,0.0,6051.699205726173,6880.74687199451,4,
40.1628074815905,40.1500074815905,40.1628074815905,queue,1,148,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6080.501222727993,0.0,6080.501222727993,6909.128554501415,4,
40.19631272808667,40.18351272808667,40.19631272808667,queue,1,149,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6107.27659675279,0.0,6107.27659675279,6935.213234253026,4,
40.319729006716194,40.306929006716196,40.319729006716194,queue,1,150,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6120.3288335319585,0.0,6120.3288335319585,6977.477451625181,4,
40.679191578473095,40.666391578473096,40.679191578473095,queue,1,152,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6097.712131803152,0.0,6097.712131803152,6978.752255987087,4,
40.742021203972456,40.72922120397246,40.742021203972456,queue,1,154,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,6119.725841576305,0.0,6119.725841576305,6999.407284491697,4,
44.1152,44.1024,44.1152,queue,1,155,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,5680.808428840853,0.0,5680.808428840853,6522.24176701001,4,
44.142444583190354,44.129644583190355,44.142444583190354,queue,1,156,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,5706.29928583341,0.0,5706.29928583341,6547.2132938930245,4,
44.1628074815905,44.1500074815905,44.1628074815905,queue,1,157,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,5732.6518497614825,0.0,5732.6518497614825,6573.17812326603,4,
44.19631272808667,44.18351272808667,44.19631272808667,queue,1,158,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,5757.267615637482,0.0,5757.267615637482,6597.156685759169,4,
44.319729006716194,44.306929006716196,44.319729006716194,queue,1,159,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,5770.1165086376495,0.0,5770.1165086376495,6636.547799185046,4,
44.679191578473095,44.666391578473096,44.679191578473095,queue,1,161,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,5752.342218381366,0.0,5752.342218381366,6640.451393998552,4,
44.742021203972456,44.72922120397246,44.742021203972456,queue,1,163,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,5772.87286201249,0.0,5772.87286201249,6659.734897571961,4,
48.1152,48.1024,48.1152,queue,1,164,0,json,1280,1,1,RECEIVED,0.01279999999999859,0.01279999999999859,5394.760907156158,0.0,5394.760907156158,6246.051143921255,4,
